student_id,current_stage,current_course_or_class,age,gender,tenth_percentage,twelfth_or_diploma_percentage,graduation_percentage,math_score,programming_score,communication_score,logical_reasoning_score,creativity_score,leadership_score,teamwork_score,problem_solving_score,coding_interest,design_interest,data_interest,business_interest,security_interest,cloud_interest,preferred_work_type,preferred_subroles,preferred_domain,personality_type,certifications_count,project_count,internship_experience,favorite_subject,current_skills,target_career
ST0429,BCA,BCA,23,Male,82.61,66.81,45.0,4,3,8,4,5,6,10,8,5,3,1,3,4,4,Analytical,"Risk Assessment, Quality Assurance",Data,Creative,1,2,Yes,UI Design,"Math, CRM",Software Tester
ST0430,Pursuing_BTech,BTech_Civil,20,Other,84.53,76.08,0.0,4,6,6,4,5,6,7,10,1,5,4,4,1,5,Technical,"System Admin, Software Engineering",Web,Creative,0,1,Yes,Web,"Photoshop, Canva",Cloud Engineer
ST0431,BTech,BTech_IT,25,Male,72.55,82.72,47.76,4,5,5,6,6,8,7,3,4,4,2,4,3,5,Creative,"Frontend Design, Content Creation",AI-ML,Logical,0,2,No,DBMS,"Figma, Photoshop, SQL, Illustrator",Cloud Engineer
ST0432,Pursuing_12th,Commerce,19,Male,75.36,0.0,0.0,7,5,4,4,5,3,10,7,5,4,4,3,5,3,Creative,"Visual Prototyping, Frontend Design",AI-ML,Analytical,5,3,No,DBMS,"Excel, Tableau, Linux, Pandas",Full Stack Developer
ST0433,Pursuing_Diploma,Diploma_IT,24,Female,94.5,94.83,0.0,4,9,4,5,9,3,5,8,5,3,2,1,1,1,Technical,"Software Engineering, DevOps",Security,Creative,1,4,Yes,DBMS,"Linux, Statistics",UI/UX Designer
ST0434,Pursuing_Diploma,Diploma_Mech,22,Male,83.9,76.95,0.0,9,5,8,5,6,4,9,10,3,5,3,2,4,5,Analytical,"Risk Assessment, Market Research",AI-ML,Leader,0,3,No,Networking,"Scikit-Learn, Pandas, Python, PowerBI",ML Engineer
ST0435,BCA,BCA,19,Female,76.5,76.27,75.25,5,3,5,7,6,6,4,3,4,2,4,2,2,3,Management,"Team Lead, Operations",AI-ML,Leader,1,1,No,Web,"Excel, Ethical Hacking",Full Stack Developer
ST0436,Pursuing_BTech,BTech_Civil,26,Male,67.46,72.31,0.0,3,4,4,4,8,5,7,6,4,3,4,5,3,1,Creative,"Content Creation, Visual Prototyping",Data,Leader,0,4,Yes,UI Design,"R, Photoshop",Full Stack Developer
ST0437,Pursuing_Diploma,Diploma_ECE,25,Female,94.67,75.91,0.0,7,6,5,3,4,8,9,8,2,5,3,5,1,3,Technical,"System Admin, DevOps",Security,Creative,1,1,No,DBMS,"Cryptography, Ethical Hacking",Full Stack Developer
ST0438,Diploma,Diploma_IT,24,Male,76.65,63.26,0.0,5,6,7,4,5,8,8,4,3,5,1,1,5,4,Creative,"Visual Prototyping, Content Creation",Data,Leader,3,1,No,UI Design,"Azure, React",Full Stack Developer
ST0439,10th,General,16,Other,72.6,0.0,0.0,4,6,8,7,6,4,8,6,3,1,5,1,2,3,Management,"Team Lead, Product Owner",AI-ML,Leader,2,1,No,DBMS,"Excel, SQL",Web Developer
ST0440,Diploma,Diploma_ECE,26,Male,62.58,45.0,0.0,4,7,3,5,8,4,4,7,3,3,4,1,1,1,Analytical,"Data Analysis, Risk Assessment",Cloud,Creative,1,2,No,Networking,Agile,Data Scientist
ST0441,12th,Arts,17,Female,70.21,63.36,0.0,5,7,7,7,5,4,5,4,1,3,1,4,2,1,Creative,"Content Creation, Frontend Design",Web,Logical,0,4,Yes,Math,"PyTorch, AWS",UI/UX Designer
ST0442,Pursuing_12th,Science,19,Female,74.56,0.0,0.0,7,6,3,4,8,8,4,3,4,4,2,3,5,1,Creative,"Frontend Design, Content Creation",AI-ML,Logical,3,2,Yes,Networking,"Figma, Photoshop, Adobe XD, Illustrator",Business Analyst
ST0443,BTech,BTech_Civil,26,Female,64.98,48.14,88.78,5,3,6,4,10,6,5,8,4,1,1,2,3,3,Management,"Product Owner, Scrum Master",Security,Creative,2,3,No,Statistics,"Figma, Photoshop, Adobe XD, Illustrator",Cybersecurity Analyst
ST0444,BCA,BCA,23,Male,72.93,69.35,66.62,7,6,6,6,6,6,8,9,5,1,3,5,5,1,Technical,"System Admin, Software Engineering",AI-ML,Leader,2,0,No,Networking,"Azure, Linux, Network Security",Web Developer
ST0445,Diploma,Diploma_Mech,19,Male,72.36,61.47,0.0,4,7,10,5,6,4,8,8,3,2,4,4,1,5,Management,"Team Lead, Product Owner",Security,Creative,2,2,No,Math,"React, Linux, Wireshark, Cryptography",Software Tester
ST0446,10th,General,16,Male,68.9,0.0,0.0,6,4,5,7,3,5,9,6,5,1,3,4,2,3,Technical,"DevOps, Software Engineering",Web,Logical,0,2,No,Math,"Adobe XD, Wireshark, Cryptography",Backend Developer
ST0447,BTech,BTech_Civil,24,Female,78.1,56.73,63.43,6,5,7,7,5,7,9,5,3,5,1,3,3,5,Technical,"Software Engineering, System Admin",Security,Analytical,0,0,Yes,Python,"Linux, Cryptography, R",Software Tester
ST0448,Pursuing_12th,Commerce,18,Male,83.38,0.0,0.0,6,8,8,5,6,6,9,7,4,2,2,3,2,3,Analytical,"Market Research, Risk Assessment",Data,Creative,1,2,No,Networking,"HTML, PHP, Agile",Cybersecurity Analyst
ST0449,Diploma,Diploma_Mech,21,Male,80.76,52.3,0.0,7,3,6,7,6,4,7,3,3,1,3,5,3,2,Creative,"Visual Prototyping, Content Creation",Web,Logical,0,1,No,Networking,"JavaScript, Angular, React",Software Tester
ST0450,Diploma,Diploma_IT,20,Male,65.64,72.55,0.0,9,3,9,6,3,4,10,3,5,2,4,5,2,1,Management,"Product Owner, Operations",Cloud,Analytical,1,3,No,Math,"Terraform, PyTorch, TensorFlow, Keras",Data Scientist
ST0451,BTech,BTech_Civil,20,Male,83.33,78.45,72.08,4,6,6,5,7,5,5,9,3,4,5,1,3,3,Analytical,"Market Research, Data Analysis",Cloud,Analytical,3,1,Yes,Math,"Linux, Wireshark, Ethical Hacking",Cloud Engineer
ST0452,Pursuing_12th,Arts,17,Female,76.39,0.0,0.0,4,6,5,5,4,6,6,8,4,1,4,2,2,4,Creative,"Frontend Design, Visual Prototyping",Cloud,Creative,3,2,No,UI Design,"WordPress, Linux, Angular, React",Software Tester
ST0453,12th,Arts,17,Female,91.91,87.92,0.0,7,7,8,3,8,6,7,8,4,5,2,4,4,1,Technical,"Software Engineering, App Development",Data,Creative,0,2,No,UI Design,Pandas,Database Administrator
ST0454,Pursuing_Diploma,Diploma_CSE,20,Male,62.41,91.01,0.0,7,3,3,4,5,6,10,7,3,1,3,5,1,4,Analytical,"Market Research, Risk Assessment",AI-ML,Creative,1,2,No,Math,"Project Management, CRM, SQL",Backend Developer
ST0455,10th,General,17,Male,70.2,0.0,0.0,8,8,7,8,8,6,9,5,2,2,2,1,5,2,Management,"Product Owner, Operations",Cloud,Logical,1,1,No,Math,"CSS, WordPress, Python",Database Administrator
ST0456,BCA,BCA,26,Female,67.51,60.68,60.96,4,10,3,4,7,5,9,9,3,1,1,4,3,1,Technical,"System Admin, Software Engineering",Web,Leader,1,4,Yes,Math,"Figma, JavaScript, Adobe XD",Backend Developer
ST0457,12th,Arts,17,Female,89.64,52.43,0.0,8,7,6,7,4,4,6,7,2,5,1,3,1,2,Creative,"UI Design, Frontend Design",Security,Analytical,1,2,No,UI Design,"Figma, Network Security",Software Tester
ST0458,Pursuing_12th,Arts,17,Female,77.29,0.0,0.0,6,6,5,6,7,5,8,6,2,1,4,5,4,4,Analytical,"Quality Assurance, Data Analysis",Cloud,Logical,4,1,No,Math,"Communication, Photoshop, Canva",Cloud Engineer
ST0459,10th,General,17,Female,81.18,0.0,0.0,7,5,4,6,9,6,6,9,3,5,1,5,1,3,Technical,"App Development, DevOps",AI-ML,Creative,1,0,No,Statistics,"Scikit-Learn, Pandas, SQL",Backend Developer
ST0460,12th,Science,18,Female,70.24,70.93,0.0,6,8,3,7,8,4,5,5,3,2,3,1,4,1,Analytical,"Quality Assurance, Data Analysis",Data,Leader,1,1,No,Statistics,"Scikit-Learn, Statistics, Keras",DevOps Engineer
ST0461,Graduate,BCA,24,Female,68.09,60.58,70.56,4,6,4,5,6,3,4,7,1,4,3,5,5,4,Analytical,"Data Analysis, Risk Assessment",Data,Logical,1,3,No,Python,"Linux, Figma, Photoshop, Adobe XD",Database Administrator
ST0462,Pursuing_BTech,BTech_CSE,23,Female,74.16,54.3,0.0,8,8,7,6,7,5,4,5,3,1,5,2,5,4,Analytical,"Quality Assurance, Market Research",Web,Leader,1,2,No,DBMS,"Photoshop, Adobe XD, Canva",ML Engineer
ST0463,Pursuing_12th,Commerce,17,Female,74.07,0.0,0.0,6,6,8,5,3,3,4,9,5,5,4,1,4,2,Technical,"Software Engineering, System Admin",Cloud,Leader,1,3,No,Web,"Docker, Photoshop, Adobe XD, Canva",Software Tester
ST0464,Pursuing_12th,Commerce,19,Male,80.89,0.0,0.0,3,9,8,6,8,5,6,9,1,4,1,3,5,3,Technical,"Software Engineering, System Admin",Web,Logical,1,3,No,Statistics,"CSS, TensorFlow",Cybersecurity Analyst
ST0465,Pursuing_BTech,BTech_CSE,20,Female,80.03,66.26,0.0,6,7,6,8,7,8,8,7,4,3,5,4,2,3,Creative,"UI Design, Visual Prototyping",Cloud,Analytical,1,1,No,DBMS,"Adobe XD, Wireshark",Business Analyst
ST0466,Pursuing_BTech,BTech_ECE,21,Other,52.61,78.29,0.0,4,7,4,3,3,7,6,4,2,3,4,2,1,1,Creative,"UI Design, Visual Prototyping",Data,Leader,2,1,No,DBMS,"WordPress, PowerBI",Web Developer
ST0467,12th,Science,18,Male,74.46,92.48,0.0,4,6,3,3,9,7,8,10,3,5,2,3,3,1,Analytical,"Risk Assessment, Quality Assurance",Data,Creative,1,0,No,Python,"Scikit-Learn, Math, Python, PyTorch",Full Stack Developer
ST0468,12th,Science,18,Female,50.0,86.81,0.0,6,3,7,6,3,4,8,4,5,2,5,1,4,4,Analytical,"Risk Assessment, Data Analysis",Security,Logical,1,4,Yes,Networking,"Python, Wireshark",ML Engineer
ST0469,Pursuing_12th,Commerce,19,Male,64.82,0.0,0.0,5,6,7,9,7,7,8,4,1,1,4,5,4,5,Management,"Operations, Scrum Master",Cloud,Logical,1,2,Yes,Math,"Figma, Adobe XD",Data Scientist
ST0470,Diploma,Diploma_CSE,24,Female,85.02,64.39,0.0,5,3,8,7,7,7,5,5,4,4,2,3,2,4,Creative,"UI Design, Content Creation",Web,Creative,2,1,No,Web,"Wireshark, Cryptography",Business Analyst
ST0471,Pursuing_12th,Commerce,19,Male,81.36,0.0,0.0,6,3,6,6,4,9,8,7,4,3,3,2,4,3,Management,"Operations, Product Owner",Security,Analytical,2,2,No,Networking,"Excel, WordPress, Statistics, SQL",Database Administrator
ST0472,Diploma,Diploma_ECE,19,Female,86.97,77.98,0.0,6,8,7,6,7,3,8,4,3,2,2,4,5,4,Creative,"Content Creation, Visual Prototyping",Cloud,Leader,2,2,No,Python,"Kubernetes, Cryptography",Software Tester
ST0473,10th,General,17,Male,72.23,0.0,0.0,4,3,6,8,4,3,10,7,2,3,3,4,1,4,Creative,"Frontend Design, Content Creation",Cloud,Leader,0,2,No,Math,"Terraform, Agile",Cybersecurity Analyst
ST0474,Pursuing_12th,Science,18,Female,58.36,0.0,0.0,7,5,4,9,6,3,4,5,4,2,3,2,2,2,Technical,"System Admin, DevOps",Data,Logical,3,2,No,UI Design,"Photoshop, SQL",ML Engineer
ST0475,Pursuing_Diploma,Diploma_IT,20,Male,82.1,59.1,0.0,6,7,5,5,6,7,5,5,2,1,5,5,4,1,Creative,"Content Creation, Frontend Design",Data,Leader,3,3,No,Networking,"Scikit-Learn, Math, TensorFlow, Project Management",Business Analyst
ST0476,Pursuing_12th,Science,19,Female,79.1,0.0,0.0,7,9,3,7,6,6,10,4,1,2,1,3,2,1,Technical,"DevOps, System Admin",Data,Creative,0,0,No,UI Design,"Keras, Photoshop, Canva, Illustrator",ML Engineer
ST0477,BTech,BTech_ECE,26,Male,73.4,71.33,74.75,6,8,8,7,8,7,7,7,1,1,3,5,2,3,Technical,"Software Engineering, System Admin",Web,Creative,2,4,Yes,DBMS,"Pandas, Python, Ethical Hacking, SQL",Full Stack Developer
ST0478,BCA,BCA,20,Female,79.08,69.68,68.55,8,8,3,6,3,8,5,3,2,4,3,2,1,5,Creative,"Visual Prototyping, Frontend Design",Security,Analytical,2,0,No,Networking,"Figma, Project Management, Canva",Database Administrator
ST0479,10th,General,16,Female,85.86,0.0,0.0,7,9,4,3,9,3,5,8,3,3,4,5,4,1,Technical,"App Development, DevOps",Web,Creative,0,0,No,Networking,"Math, PHP, React",Business Analyst
ST0480,Graduate,BTech_IT,19,Male,82.99,63.07,63.86,6,9,6,5,4,6,5,6,3,4,3,2,5,1,Technical,"System Admin, DevOps",Data,Logical,1,3,Yes,DBMS,"Kubernetes, Statistics, SQL",Data Scientist
ST0481,Graduate,BSc_CS,23,Male,76.3,50.65,81.05,10,4,6,7,7,4,9,6,2,4,1,2,3,1,Technical,"Software Engineering, App Development",AI-ML,Leader,2,0,No,Python,"Scikit-Learn, Photoshop, Adobe XD",Data Scientist
ST0482,Graduate,BBA,21,Female,66.85,65.85,77.7,7,7,6,9,3,6,6,8,4,4,3,4,1,3,Creative,"Visual Prototyping, Content Creation",Web,Logical,1,0,No,Python,"Communication, Docker, Agile",Data Scientist
ST0483,BCA,BCA,23,Male,80.42,80.68,80.6,5,3,3,5,8,6,8,7,3,2,2,5,1,1,Analytical,"Risk Assessment, Data Analysis",Cloud,Analytical,2,4,Yes,Python,"Excel, Agile",Web Developer
ST0484,Pursuing_Diploma,Diploma_CSE,24,Female,81.29,68.95,0.0,4,4,8,5,7,7,9,8,1,2,1,4,2,1,Creative,"Visual Prototyping, Frontend Design",Data,Analytical,1,1,No,Networking,"WordPress, Photoshop",Backend Developer
ST0485,Diploma,Diploma_IT,21,Male,66.58,72.76,0.0,6,7,5,4,3,3,9,8,2,2,5,3,3,2,Technical,"DevOps, System Admin",Web,Analytical,1,2,No,Networking,"Communication, Project Management, Network Security",ML Engineer
ST0486,Pursuing_12th,Science,19,Female,85.97,0.0,0.0,5,4,4,6,8,4,7,6,3,2,1,1,1,1,Management,"Product Owner, Team Lead",Data,Analytical,0,1,Yes,Web,"Terraform, Docker, Kubernetes",Software Tester
ST0487,Pursuing_Diploma,Diploma_CSE,21,Male,90.98,65.46,0.0,3,5,5,7,6,6,4,5,2,2,4,4,5,3,Analytical,"Data Analysis, Market Research",Web,Analytical,1,0,Yes,UI Design,"Ethical Hacking, Agile, Cryptography, Network Security",Full Stack Developer
ST0488,Graduate,BCom,20,Male,59.26,83.79,45.0,6,8,5,3,7,5,8,7,2,3,3,5,1,3,Technical,"Software Engineering, DevOps",Data,Analytical,1,3,No,UI Design,"Canva, CSS, Adobe XD, Illustrator",Backend Developer
ST0489,Diploma,Diploma_Mech,26,Female,74.73,58.45,0.0,7,8,4,8,3,3,9,5,1,1,4,1,2,1,Technical,"App Development, Software Engineering",Web,Logical,1,1,No,Math,"Figma, Photoshop, Wireshark",Data Scientist
ST0490,BTech,BTech_IT,26,Female,76.63,74.32,60.73,8,6,5,3,6,7,9,9,3,5,4,3,3,5,Technical,"System Admin, Software Engineering",Security,Creative,1,3,No,UI Design,"Figma, JavaScript, WordPress",Cybersecurity Analyst
ST0491,10th,General,16,Female,80.38,0.0,0.0,5,6,4,5,3,5,10,4,5,4,4,5,4,3,Creative,"UI Design, Visual Prototyping",Cloud,Leader,1,0,No,Statistics,"Figma, Project Management, Adobe XD, Illustrator",Cloud Engineer
ST0492,Pursuing_12th,Science,17,Female,59.35,0.0,0.0,3,7,10,3,7,7,7,7,3,4,5,2,4,5,Management,"Team Lead, Product Owner",Security,Creative,0,1,No,DBMS,"CSS, WordPress, React",Cloud Engineer
ST0493,Pursuing_12th,Science,19,Male,80.45,0.0,0.0,8,6,3,8,3,6,4,6,1,2,3,2,2,1,Technical,"App Development, System Admin",AI-ML,Analytical,0,2,No,UI Design,"R, JavaScript, PHP, React",Data Scientist
ST0494,Pursuing_BTech,BTech_Civil,24,Other,54.06,71.38,0.0,7,8,6,7,3,3,9,5,2,2,1,2,5,5,Technical,"App Development, DevOps",Security,Leader,1,4,Yes,Networking,"Figma, Illustrator",Full Stack Developer
ST0495,BTech,BTech_ECE,22,Female,71.01,45.0,77.05,4,5,7,3,8,6,6,5,3,5,1,3,4,3,Creative,"Visual Prototyping, Frontend Design",Security,Analytical,1,5,Yes,DBMS,"Network Security, Node.js, React",Full Stack Developer
ST0496,Pursuing_12th,Science,17,Male,80.07,0.0,0.0,3,7,8,8,5,6,7,5,3,3,4,4,2,3,Analytical,"Risk Assessment, Market Research",Data,Logical,2,3,No,Statistics,"Market Research, Figma, Agile",DevOps Engineer
ST0497,Graduate,BTech_IT,19,Female,59.29,80.25,62.89,8,5,6,8,7,6,8,8,4,4,5,2,4,1,Technical,"Software Engineering, System Admin",Web,Analytical,1,1,No,Networking,"Scikit-Learn, Python, Ethical Hacking",Database Administrator
ST0498,Diploma,Diploma_Mech,22,Male,72.77,69.09,0.0,8,8,8,5,7,6,9,8,5,2,5,2,2,1,Creative,"Content Creation, UI Design",Cloud,Leader,1,4,Yes,Web,"AWS, Azure, Kubernetes, SQL",Database Administrator
ST0499,Pursuing_12th,Science,18,Male,67.31,0.0,0.0,7,3,8,6,5,7,4,5,2,3,5,5,4,4,Management,"Product Owner, Team Lead",Cloud,Analytical,0,0,No,Networking,"Excel, Tableau, R, Keras",Cloud Engineer
ST0500,BCA,BCA,23,Female,78.7,52.12,86.33,5,9,6,5,3,3,6,7,3,5,4,4,2,2,Technical,"DevOps, System Admin",Cloud,Analytical,1,1,No,Statistics,"Scikit-Learn, Wireshark, Network Security",Cloud Engineer
ST0501,Pursuing_Diploma,Diploma_Mech,25,Male,79.55,100.0,0.0,7,4,4,7,5,3,4,7,1,4,1,1,2,3,Creative,"Content Creation, UI Design",Data,Creative,2,3,No,Python,"Python, PHP, Angular, React",Web Developer
ST0502,Graduate,BTech_IT,22,Male,69.69,72.32,72.41,3,5,4,7,8,7,5,8,2,5,1,4,4,1,Analytical,"Data Analysis, Market Research",AI-ML,Leader,0,2,No,Math,"Communication, Tableau",Backend Developer
ST0503,Graduate,BTech_IT,24,Female,81.36,80.46,72.14,8,3,6,7,6,7,6,5,2,1,5,3,1,3,Creative,"UI Design, Visual Prototyping",Web,Analytical,2,1,No,Networking,"Communication, Project Management, Angular",Database Administrator
ST0504,12th,Science,19,Female,67.16,68.06,0.0,8,7,3,6,8,7,5,6,3,2,4,1,5,1,Technical,"Software Engineering, App Development",Data,Creative,2,1,No,UI Design,"HTML, Cryptography",Cybersecurity Analyst
ST0505,Pursuing_BTech,BTech_CSE,24,Male,72.16,47.48,0.0,8,5,4,5,8,7,9,9,1,5,1,4,1,2,Technical,"App Development, System Admin",Security,Analytical,1,2,No,UI Design,"CRM, Wireshark",ML Engineer
ST0506,Graduate,BCA,19,Male,72.69,70.85,74.42,6,3,4,6,5,6,4,9,1,4,1,4,4,5,Analytical,"Risk Assessment, Quality Assurance",Data,Leader,1,2,No,Statistics,"PyTorch, Math, Figma, Python",Web Developer
ST0507,Pursuing_Diploma,Diploma_CSE,20,Female,73.65,51.54,0.0,7,6,8,7,6,6,6,5,1,5,4,5,3,5,Technical,"App Development, Software Engineering",Web,Analytical,2,2,No,Web,"Linux, SQL, Cryptography, Ethical Hacking",Full Stack Developer
ST0508,Pursuing_12th,Science,17,Female,68.69,0.0,0.0,6,9,5,5,8,3,6,5,1,3,4,1,3,1,Technical,"System Admin, DevOps",Data,Leader,0,2,No,UI Design,"JavaScript, Tableau",Web Developer
ST0509,10th,General,17,Female,69.47,0.0,0.0,3,5,3,4,8,5,6,10,4,5,2,3,1,5,Technical,"Software Engineering, App Development",AI-ML,Logical,0,5,Yes,Math,"AWS, Azure, Angular",Cloud Engineer
ST0510,Graduate,BCA,19,Male,63.43,99.8,73.76,6,3,4,5,5,7,8,7,3,5,1,5,1,4,Management,"Product Owner, Team Lead",Web,Logical,1,1,No,Statistics,"Angular, Wireshark",Software Tester
ST0511,Graduate,BTech_IT,24,Male,50.0,55.78,69.7,5,4,4,6,3,4,6,7,2,4,5,2,4,2,Management,"Product Owner, Operations",Cloud,Analytical,0,4,Yes,Networking,"Figma, JavaScript, Angular, Node.js",Business Analyst
ST0512,BCA,BCA,22,Male,57.49,51.39,82.19,6,10,5,3,6,3,8,6,5,1,1,5,3,1,Technical,"System Admin, DevOps",Cloud,Creative,0,6,Yes,Statistics,"R, Docker",Web Developer
ST0513,10th,General,17,Female,63.57,0.0,0.0,6,8,8,6,6,4,8,5,3,1,2,5,2,2,Management,"Product Owner, Scrum Master",AI-ML,Creative,1,2,No,Statistics,"CSS, WordPress, Angular, Node.js",Data Scientist
ST0514,12th,Arts,19,Other,68.55,66.72,0.0,5,9,4,3,6,7,9,10,4,3,3,2,3,3,Technical,"DevOps, App Development",Data,Creative,2,2,No,DBMS,"Terraform, Azure, Linux, TensorFlow",Web Developer
ST0515,Pursuing_BTech,BTech_CSE,21,Female,97.93,45.0,0.0,6,6,7,8,9,7,7,6,5,5,1,3,3,3,Analytical,"Quality Assurance, Data Analysis",Security,Creative,1,2,Yes,Python,"JavaScript, Network Security",Backend Developer
ST0516,Pursuing_BTech,BTech_ECE,23,Male,70.07,83.76,0.0,6,5,8,5,8,6,6,7,1,4,3,4,4,3,Technical,"DevOps, App Development",Cloud,Creative,2,3,No,Statistics,"Excel, Statistics, SQL",Database Administrator
ST0517,BCA,BCA,21,Male,68.36,45.22,71.06,7,7,5,7,7,4,9,3,5,3,5,5,1,4,Management,"Product Owner, Team Lead",AI-ML,Logical,0,2,No,DBMS,"PyTorch, Math",UI/UX Designer
ST0518,Pursuing_12th,Arts,19,Male,72.28,0.0,0.0,6,4,8,4,8,6,9,6,3,2,5,2,2,2,Creative,"Content Creation, Frontend Design",AI-ML,Leader,0,2,No,Web,"AWS, Azure, Docker, Node.js",Backend Developer
ST0519,Pursuing_Diploma,Diploma_ECE,22,Other,73.51,99.1,0.0,7,7,3,9,7,4,7,5,3,1,5,2,1,5,Technical,"App Development, System Admin",Web,Logical,2,2,Yes,UI Design,"Python, Ethical Hacking, Cryptography, Network Security",Software Tester
ST0520,Pursuing_12th,Science,18,Male,60.64,0.0,0.0,5,6,8,6,4,7,9,7,5,3,4,4,2,5,Technical,"Software Engineering, DevOps",AI-ML,Leader,1,2,No,Web,"Scikit-Learn, Linux, Wireshark",Backend Developer
ST0521,Pursuing_Diploma,Diploma_IT,20,Female,74.38,55.85,0.0,7,7,6,8,8,7,4,5,5,5,4,3,4,3,Creative,"Frontend Design, Visual Prototyping",Cloud,Creative,0,4,Yes,Web,"PowerBI, Scikit-Learn, TensorFlow",Cloud Engineer
ST0522,Graduate,BCA,25,Female,83.1,90.2,65.98,7,7,4,3,5,8,9,4,4,1,1,1,2,5,Management,"Scrum Master, Operations",Security,Leader,1,0,No,Python,"CSS, Angular, React",Full Stack Developer
ST0523,BCA,BCA,19,Male,84.42,74.06,77.03,7,6,4,8,8,3,6,4,3,2,4,2,1,2,Technical,"DevOps, System Admin",Cloud,Leader,1,2,No,Statistics,"Excel, Adobe XD, Illustrator",Full Stack Developer
ST0524,Pursuing_Diploma,Diploma_IT,20,Female,69.69,63.94,0.0,7,8,7,7,7,3,4,6,2,4,4,5,4,4,Analytical,"Market Research, Data Analysis",Cloud,Leader,5,1,No,Math,"PyTorch, Math, React",Backend Developer
ST0525,12th,Arts,17,Female,82.21,80.16,0.0,6,8,6,8,5,6,4,5,3,2,3,2,3,5,Analytical,"Risk Assessment, Data Analysis",Cloud,Logical,1,1,No,Networking,"Python, Ethical Hacking",Data Scientist
ST0526,10th,General,17,Male,83.02,0.0,0.0,3,5,5,4,7,5,9,7,5,1,3,5,5,2,Management,"Product Owner, Scrum Master",Cloud,Analytical,1,2,No,Math,"HTML, WordPress",Cybersecurity Analyst
ST0527,Diploma,Diploma_IT,19,Male,81.18,82.95,0.0,3,3,3,8,4,5,6,4,5,4,1,4,5,5,Analytical,"Risk Assessment, Quality Assurance",Web,Analytical,0,0,No,Networking,"Docker, Angular",Backend Developer
ST0528,Pursuing_Diploma,Diploma_CSE,25,Male,97.56,92.33,0.0,8,4,7,7,5,6,8,10,5,2,4,1,5,2,Technical,"System Admin, DevOps",Cloud,Creative,1,3,No,Statistics,"Excel, CRM, Agile",Web Developer
ST0529,Diploma,Diploma_IT,25,Other,62.72,89.95,0.0,6,3,3,7,5,5,5,8,4,2,5,5,4,1,Analytical,"Data Analysis, Risk Assessment",AI-ML,Analytical,0,0,No,Networking,"AWS, Ethical Hacking, Wireshark, Cryptography",Full Stack Developer
ST0530,Diploma,Diploma_CSE,22,Female,59.97,64.38,0.0,3,7,5,4,7,9,7,3,4,5,1,3,3,5,Management,"Team Lead, Operations",AI-ML,Analytical,1,2,No,Python,"Excel, Python, PowerBI",DevOps Engineer
ST0531,12th,Commerce,18,Female,93.33,58.34,0.0,3,7,6,6,7,5,10,6,2,3,5,2,3,2,Analytical,"Data Analysis, Risk Assessment",AI-ML,Leader,2,2,No,Web,"Photoshop, Kubernetes",Software Tester
ST0532,BCA,BCA,22,Male,86.13,58.94,48.22,5,10,3,3,3,5,8,7,2,5,3,3,4,4,Technical,"DevOps, System Admin",Cloud,Leader,2,4,Yes,Networking,"Figma, Photoshop, Statistics",Software Tester
ST0533,Pursuing_12th,Science,19,Male,50.0,0.0,0.0,3,10,5,9,6,3,6,9,4,5,2,5,1,2,Technical,"Software Engineering, App Development",Web,Logical,1,0,No,Web,"TensorFlow, Wireshark, Network Security",Web Developer
ST0534,Graduate,BCA,21,Male,79.31,77.6,64.67,6,8,5,8,8,4,8,8,2,4,2,5,2,3,Management,"Team Lead, Scrum Master",Web,Analytical,2,1,No,DBMS,"Scikit-Learn, TensorFlow, Statistics",Web Developer
ST0535,Pursuing_Diploma,Diploma_Mech,19,Female,72.41,64.76,0.0,6,7,6,7,8,5,8,7,4,3,1,3,5,5,Creative,"Content Creation, Visual Prototyping",Cloud,Logical,0,0,Yes,Networking,"Figma, Adobe XD, Kubernetes",Software Tester
ST0536,Pursuing_BTech,BTech_CSE,26,Male,73.35,63.56,0.0,6,6,5,8,5,8,4,9,1,1,2,5,1,2,Technical,"App Development, System Admin",Cloud,Leader,3,2,No,Math,"Market Research, Project Management, Azure, CRM",DevOps Engineer
ST0537,12th,Arts,17,Female,50.08,58.78,0.0,6,8,6,7,8,7,5,8,2,5,1,5,2,4,Management,"Team Lead, Scrum Master",Data,Leader,0,1,No,UI Design,"PyTorch, Math, Network Security, Keras",Database Administrator
ST0538,10th,General,15,Female,85.67,0.0,0.0,3,7,3,4,8,3,4,9,4,3,3,1,2,5,Analytical,"Risk Assessment, Data Analysis",Cloud,Leader,1,3,No,UI Design,"Figma, Linux, Illustrator, Canva",Business Analyst
ST0539,Pursuing_Diploma,Diploma_Mech,26,Male,100.0,63.63,0.0,8,4,7,4,8,9,9,6,1,1,2,1,2,2,Management,"Operations, Team Lead",Security,Creative,1,2,No,DBMS,"AWS, Azure, Linux, Docker",Full Stack Developer
ST0540,Pursuing_12th,Commerce,18,Male,70.02,0.0,0.0,4,7,8,6,5,6,6,4,2,2,2,2,1,4,Management,"Product Owner, Scrum Master",AI-ML,Creative,1,1,No,Statistics,"Adobe XD, SQL",Business Analyst
ST0541,10th,General,15,Female,78.99,0.0,0.0,6,8,3,4,8,5,5,9,1,2,5,4,3,4,Technical,"App Development, System Admin",Cloud,Logical,2,2,No,Networking,"Scikit-Learn, Math, Statistics, PyTorch",DevOps Engineer
